locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
HGI48_RS04170	HGI48_RS04170	1	NZ_CP051429	880879	881415	+		cupin domain-containing protein
HGI48_RS04175	HGI48_RS04175	1	NZ_CP051429	881929	882609	+		TetR/AcrR family transcriptional regulator C-terminal domain-containing protein
HGI48_RS04180	HGI48_RS04180	1	NZ_CP051429	882746	883066	+		DUF1330 domain-containing protein
HGI48_RS04185	HGI48_RS04185	7	NZ_CP051429	883404	883700	-		transposase
HGI48_RS04190	HGI48_RS04190	7	NZ_CP051429	883786	884160	+		transposase
HGI48_RS04195	HGI48_RS04195	1	NZ_CP051429	884228	885010	-		AAA family ATPase
HGI48_RS04200	HGI48_RS04200	7	NZ_CP051429	885007	886030	-		IS21 family transposase
HGI48_RS04205	HGI48_RS04205	7	NZ_CP051429	886117	886315	-		integrase arm-type DNA-binding domain-containing protein
HGI48_RS04210	HGI48_RS04210	1	NZ_CP051429	886768	887313	+		type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein
HGI48_RS04215	HGI48_RS04215	1	NZ_CP051429	887297	888214	+		nucleotidyl transferase AbiEii/AbiGii toxin family protein
HGI48_RS04220	HGI48_RS04220	7	NZ_CP051429	888353	888501	+		transposase
HGI48_RS04225	HGI48_RS04225	1	NZ_CP051429	889196	889498	+		hypothetical protein
HGI48_RS04230	HGI48_RS04230	1	NZ_CP051429	890083	891261	+		dienelactone hydrolase family protein
HGI48_RS04235	HGI48_RS04235	1	NZ_CP051429	892140	892343	+		AlpA family transcriptional regulator
HGI48_RS04240	HGI48_RS04240	1	NZ_CP051429	893263	893640	-		hypothetical protein
HGI48_RS04245	HGI48_RS04245	1	NZ_CP051429	893677	894171	-		DUF4755 domain-containing protein
HGI48_RS04250	HGI48_RS04250	1	NZ_CP051429	894534	895835	-		MobA/MobL family protein
HGI48_RS04255	HGI48_RS04255	1	NZ_CP051429	896176	896361	+		hypothetical protein
HGI48_RS04260	HGI48_RS04260	1	NZ_CP051429	896358	896693	+		hypothetical protein
HGI48_RS04265	HGI48_RS04265	1	NZ_CP051429	896683	897033	+		hypothetical protein
HGI48_RS04270	HGI48_RS04270	1	NZ_CP051429	897026	897436	+		hypothetical protein
HGI48_RS04275	HGI48_RS04275	1	NZ_CP051429	897433	897669	+		hypothetical protein
HGI48_RS04280	HGI48_RS04280	1	NZ_CP051429	897671	898135	+		hypothetical protein
HGI48_RS04285	HGI48_RS04285	1	NZ_CP051429	898338	900083	-		hypothetical protein
HGI48_RS04290	HGI48_RS04290	1	NZ_CP051429	900160	901380	-		tyrosine-type recombinase/integrase
HGI48_RS04300	HGI48_RS04300	1	NZ_CP051429	901979	902461	-		SsrA-binding protein SmpB
HGI48_RS04305	HGI48_RS04305	1	NZ_CP051429	902617	903051	+		type II toxin-antitoxin system RatA family toxin
HGI48_RS04310	HGI48_RS04310	1	NZ_CP051429	903044	903337	+		RnfH family protein
HGI48_RS04315	HGI48_RS04315	1	NZ_CP051429	903396	903740	-		outer membrane protein assembly factor BamE
HGI48_RS04320	HGI48_RS04320	1	NZ_CP051429	903852	905513	-		DNA repair protein RecN
HGI48_RS04325	HGI48_RS04325	1	NZ_CP051429	905597	906475	-		NAD(+) kinase
HGI48_RS04330	HGI48_RS04330	1	NZ_CP051429	906648	907235	+		nucleotide exchange factor GrpE
HGI48_RS04335	HGI48_RS04335	1	NZ_CP051429	907739	908974	+		Nramp family divalent metal transporter
HGI48_RS04340	HGI48_RS04340	1	NZ_CP051429	909133	909717	+		GDP-mannose pyrophosphatase NudK
HGI48_RS04345	HGI48_RS04345	1	NZ_CP051429	910013	912292	+		NADP-dependent oxaloacetate-decarboxylating malate dehydrogenase
HGI48_RS04350	HGI48_RS04350	1	NZ_CP051429	912350	912799	-		YaiI/YqxD family protein
HGI48_RS04355	HGI48_RS04355	1	NZ_CP051429	912796	913734	-		oxygen-dependent coproporphyrinogen oxidase
HGI48_RS04360	HGI48_RS04360	1	NZ_CP051429	913948	914373	+		GNAT family acetyltransferase
HGI48_RS04365	HGI48_RS04365	1	NZ_CP051429	914898	915506	+		RpoE-regulated lipoprotein
HGI48_RS04370	HGI48_RS04370	1	NZ_CP051429	915953	917227	+		glycosyltransferase
HGI48_RS04375	HGI48_RS04375	1	NZ_CP051429	917365	917640	-		helix-turn-helix domain-containing protein
HGI48_RS04380	HGI48_RS04380	1	NZ_CP051429	918053	918466	+		GNAT family N-acetyltransferase
HGI48_RS04385	HGI48_RS04385	1	NZ_CP051429	918502	919191	+		LuxR family transcriptional regulator
HGI48_RS04390	HGI48_RS04390	1	NZ_CP051429	919207	920502	+		cytosine permease
HGI48_RS04395	HGI48_RS04395	1	NZ_CP051429	920744	921643	+		Dyp-type peroxidase
HGI48_RS04400	HGI48_RS04400	1	NZ_CP051429	921727	922608	+		cysteine synthase CysM
HGI48_RS04405	HGI48_RS04405	1	NZ_CP051429	922966	923769	+		acetylxylan esterase
HGI48_RS04410	HGI48_RS04410	1	NZ_CP051429	923968	924111	-		hypothetical protein
HGI48_RS04415	HGI48_RS04415	1	NZ_CP051429	924341	925021	+		response regulator transcription factor
HGI48_RS04420	HGI48_RS04420	1	NZ_CP051429	925024	926442	+		HAMP domain-containing protein
HGI48_RS04425	HGI48_RS04425	1	NZ_CP051429	926614	927573	-		enoyl-CoA hydratase/isomerase family protein
HGI48_RS04430	HGI48_RS04430	1	NZ_CP051429	927838	928401	+		helix-turn-helix transcriptional regulator
HGI48_RS04435	HGI48_RS04435	1	NZ_CP051429	928697	929206	-		PTS glucose transporter subunit IIA
HGI48_RS04440	HGI48_RS04440	1	NZ_CP051429	929248	930975	-		phosphoenolpyruvate-protein phosphotransferase PtsI
HGI48_RS04445	HGI48_RS04445	1	NZ_CP051429	931023	931280	-		phosphocarrier protein Hpr
HGI48_RS04450	HGI48_RS04450	1	NZ_CP051429	931705	932673	-		cysteine synthase A
HGI48_RS04455	HGI48_RS04455	1	NZ_CP051429	932862	933632	-		sulfate transporter CysZ
HGI48_RS04460	HGI48_RS04460	1	NZ_CP051429	933855	934754	+		cell division protein ZipA
HGI48_RS04465	HGI48_RS04465	1	NZ_CP051429	934902	936155	+		L-methionine/branched-chain amino acid transporter
HGI48_RS04470	HGI48_RS04470	1	NZ_CP051429	936202	936486	-		accessory factor UbiK family protein
HGI48_RS04475	HGI48_RS04475	1	NZ_CP051429	936935	937588	+		3,4-dihydroxy-2-butanone-4-phosphate synthase
HGI48_RS04480	HGI48_RS04480	1	NZ_CP051429	937682	938545	-		SAM-dependent methyltransferase TehB
HGI48_RS04485	HGI48_RS04485	1	NZ_CP051429	938677	939834	-		NADH:flavorubredoxin reductase NorW
HGI48_RS04490	HGI48_RS04490	1	NZ_CP051429	939848	941383	-		anaerobic nitric oxide reductase flavorubredoxin
HGI48_RS04495	HGI48_RS04495	1	NZ_CP051429	941546	943072	+		nitric oxide reductase transcriptional regulator NorR
HGI48_RS04500	HGI48_RS04500	1	NZ_CP051429	943443	945086	-		fumarate hydratase
HGI48_RS04505	HGI48_RS04505	1	NZ_CP051429	945550	946416	-		LysR family transcriptional regulator
HGI48_RS04510	HGI48_RS04510	1	NZ_CP051429	946523	946987	+		multidrug/biocide efflux PACE transporter
HGI48_RS04515	HGI48_RS04515	1	NZ_CP051429	947079	947753	-		DNA-3-methyladenine glycosylase 2 family protein
HGI48_RS04520	HGI48_RS04520	1	NZ_CP051429	947852	948505	+		DNA oxidative demethylase AlkB
HGI48_RS04525	HGI48_RS04525	1	NZ_CP051429	948536	950107	-		FAD-dependent oxidoreductase
HGI48_RS04530	HGI48_RS04530	1	NZ_CP051429	950170	950520	-		FMN-binding protein
HGI48_RS04535	HGI48_RS04535	1	NZ_CP051429	950598	951977	-		MFS transporter
HGI48_RS04540	HGI48_RS04540	1	NZ_CP051429	951980	952936	-		cytochrome c nitrite reductase subunit NrfD
HGI48_RS04545	HGI48_RS04545	1	NZ_CP051429	952929	953627	-		4Fe-4S dicluster domain-containing protein
HGI48_RS04550	HGI48_RS04550	1	NZ_CP051429	954148	955122	-		alpha/beta hydrolase
HGI48_RS04555	HGI48_RS04555	1	NZ_CP051429	955311	956213	+		LysR family transcriptional regulator
HGI48_RS04560	HGI48_RS04560	1	NZ_CP051429	956273	957259	-		LacI family DNA-binding transcriptional regulator
HGI48_RS04565	HGI48_RS04565	1	NZ_CP051429	957252	958019	-		ribonuclease Z
HGI48_RS04570	HGI48_RS04570	1	NZ_CP051429	958009	959133	-		ABC transporter ATP-binding protein
HGI48_RS04575	HGI48_RS04575	1	NZ_CP051429	959143	959970	-		carbohydrate ABC transporter permease
HGI48_RS04580	HGI48_RS04580	1	NZ_CP051429	959967	960839	-		ABC transporter permease subunit
HGI48_RS04585	HGI48_RS04585	1	NZ_CP051429	960898	962193	-		ABC transporter substrate-binding protein
HGI48_RS04590	HGI48_RS04590	1	NZ_CP051429	962333	963526	-		multidrug efflux MFS transporter
HGI48_RS04595	HGI48_RS04595	1	NZ_CP051429	963860	963946	+		stress response protein AzuC
HGI48_RS04600	HGI48_RS04600	7	NZ_CP051429	964226	964849	+		hypothetical protein
HGI48_RS04605	HGI48_RS04605	1	NZ_CP051429	964973	966058	-		tartrate dehydrogenase
HGI48_RS04610	HGI48_RS04610	1	NZ_CP051429	966180	967136	+		LysR family transcriptional regulator
HGI48_RS04615	HGI48_RS04615	1	NZ_CP051429	967111	967953	-		NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
HGI48_RS04620	HGI48_RS04620	1	NZ_CP051429	967959	968834	-		queuosine precursor transporter
HGI48_RS04625	HGI48_RS04625	1	NZ_CP051429	968835	969449	-		helix-turn-helix domain-containing protein
HGI48_RS04630	HGI48_RS04630	1	NZ_CP051429	970125	971855	-		rhamnogalacturonate lyase
HGI48_RS04635	HGI48_RS04635	1	NZ_CP051429	972189	972722	+		TIGR00645 family protein
HGI48_RS04640	HGI48_RS04640	1	NZ_CP051429	972822	975083	-		molybdopterin-dependent oxidoreductase
HGI48_RS04645	HGI48_RS04645	1	NZ_CP051429	975407	976231	+		hypothetical protein
HGI48_RS04650	HGI48_RS04650	1	NZ_CP051429	976588	977697	-		SDR family oxidoreductase
HGI48_RS04655	HGI48_RS04655	1	NZ_CP051429	978109	978894	-		MipA/OmpV family protein
HGI48_RS04660	HGI48_RS04660	1	NZ_CP051429	979250	980497	-		conjugal transfer protein TraF
HGI48_RS04665	HGI48_RS04665	1	NZ_CP051429	981211	981606	+		helix-turn-helix transcriptional regulator
HGI48_RS04670	HGI48_RS04670	7	NZ_CP051429	981829	981960	-		transposase
HGI48_RS04675	HGI48_RS04675	1	NZ_CP051429	982261	983001	-		alpha/beta hydrolase
HGI48_RS04680	HGI48_RS04680	1	NZ_CP051429	984842	985567	+		Expansin-YoaJ
HGI48_RS04685	HGI48_RS04685	1	NZ_CP051429	985638	986585	+		glycoside hydrolase family 5 protein
HGI48_RS04690	HGI48_RS04690	1	NZ_CP051429	986697	986858	-		CcdB family protein
HGI48_RS04695	HGI48_RS04695	7	NZ_CP051429	986867	987004	-		molybdopterin-guanine dinucleotide biosynthesis protein MobC
HGI48_RS04700	HGI48_RS04700	1	NZ_CP051429	987515	988168	-		RES family NAD+ phosphorylase
HGI48_RS04705	HGI48_RS04705	1	NZ_CP051429	988161	988880	-		hypothetical protein
HGI48_RS04710	HGI48_RS04710	1	NZ_CP051429	989158	989451	+		DUF1778 domain-containing protein
HGI48_RS04715	HGI48_RS04715	1	NZ_CP051429	989448	989942	+		GNAT family N-acetyltransferase
HGI48_RS04720	HGI48_RS04720	1	NZ_CP051429	990158	990442	+		hypothetical protein
HGI48_RS04725	HGI48_RS04725	7	NZ_CP051429	990445	990563	+		HTH domain-containing protein
HGI48_RS04730	HGI48_RS04730	1	NZ_CP051429	991378	992454	+		hypothetical protein
HGI48_RS04735	HGI48_RS04735	1	NZ_CP051429	992485	993561	+		hypothetical protein
HGI48_RS04740	HGI48_RS04740	1	NZ_CP051429	993581	994276	+		HAD family hydrolase
HGI48_RS04745	HGI48_RS04745	1	NZ_CP051429	994273	995142	+		hypothetical protein
HGI48_RS04750	HGI48_RS04750	1	NZ_CP051429	995147	995938	+		hypothetical protein
HGI48_RS04755	HGI48_RS04755	1	NZ_CP051429	995935	996981	+		phosphotransferase
HGI48_RS04760	HGI48_RS04760	1	NZ_CP051429	997077	999779	+		hypothetical protein
HGI48_RS04765	HGI48_RS04765	1	NZ_CP051429	1000011	1000655	+		hypothetical protein
HGI48_RS04770	HGI48_RS04770	1	NZ_CP051429	1000723	1000968	+		acyl carrier protein
HGI48_RS04775	HGI48_RS04775	1	NZ_CP051429	1001039	1002079	+		nucleotidyltransferase family protein
HGI48_RS04780	HGI48_RS04780	1	NZ_CP051429	1002188	1003327	+		acyl-CoA dehydrogenase family protein
HGI48_RS04785	HGI48_RS04785	1	NZ_CP051429	1003392	1005242	+		ABC transporter ATP-binding protein
HGI48_RS04790	HGI48_RS04790	1	NZ_CP051429	1005270	1007048	+		ABC transporter ATP-binding protein
HGI48_RS04795	HGI48_RS04795	1	NZ_CP051429	1007114	1007863	+		hypothetical protein
HGI48_RS04800	HGI48_RS04800	1	NZ_CP051429	1007853	1009073	+		hypothetical protein
HGI48_RS04805	HGI48_RS04805	7	NZ_CP051429	1009191	1009758	+		transposase
HGI48_RS04810	HGI48_RS04810	1	NZ_CP051429	1009770	1010543	-		transposase
HGI48_RS04815	HGI48_RS04815	7	NZ_CP051429	1010594	1011100	-		transposase
HGI48_RS04820	HGI48_RS04820	1	NZ_CP051429	1011204	1011509	-		type II toxin-antitoxin system toxin CcdB
HGI48_RS04825	HGI48_RS04825	1	NZ_CP051429	1011512	1011730	-		type II toxin-antitoxin system antitoxin CcdA
HGI48_RS04830	HGI48_RS04830	1	NZ_CP051429	1011789	1012532	-		molybdopterin-guanine dinucleotide biosynthesis protein MobC
HGI48_RS04835	HGI48_RS04835	1	NZ_CP051429	1013444	1013785	-		hypothetical protein
HGI48_RS04840	HGI48_RS04840	1	NZ_CP051429	1013971	1014165	+		DUF3950 domain-containing protein
HGI48_RS04845	HGI48_RS04845	7	NZ_CP051429	1014094	1014555	-		integrase family protein
HGI48_RS04850	HGI48_RS04850	1	NZ_CP051429	1015358	1016359	+		DUF2971 domain-containing protein
HGI48_RS04855	HGI48_RS04855	1	NZ_CP051429	1016755	1018548	-		AAA family ATPase
HGI48_RS04860	HGI48_RS04860	1	NZ_CP051429	1018650	1018910	-		DUF4400 domain-containing protein
HGI48_RS04865	HGI48_RS04865	1	NZ_CP051429	1018940	1019686	-		molybdopterin-guanine dinucleotide biosynthesis protein MobC
HGI48_RS04870	HGI48_RS04870	1	NZ_CP051429	1020586	1020927	-		hypothetical protein
HGI48_RS04875	HGI48_RS04875	1	NZ_CP051429	1021068	1021238	+		hypothetical protein
HGI48_RS04880	HGI48_RS04880	1	NZ_CP051429	1021380	1022639	-		integrase arm-type DNA-binding domain-containing protein
HGI48_RS04885	HGI48_RS04885	5	NZ_CP051429	1022801	1022876	-		tRNA-Phe
HGI48_RS04890	HGI48_RS04890	1	NZ_CP051429	1023542	1025695	+		ornithine decarboxylase
HGI48_RS04895	HGI48_RS04895	1	NZ_CP051429	1025762	1027219	-		L-asparagine permease
HGI48_RS04900	HGI48_RS04900	1	NZ_CP051429	1027676	1028758	-		membrane-bound lytic murein transglycosylase MltC
HGI48_RS04905	HGI48_RS04905	1	NZ_CP051429	1028813	1029085	-		oxidative damage protection protein
HGI48_RS04910	HGI48_RS04910	1	NZ_CP051429	1029088	1030173	-		A/G-specific adenine glycosylase
HGI48_RS04915	HGI48_RS04915	1	NZ_CP051429	1030332	1031051	+		tRNA (guanosine(46)-N7)-methyltransferase TrmB
HGI48_RS04920	HGI48_RS04920	1	NZ_CP051429	1031051	1031395	+		YggL family protein
HGI48_RS04925	HGI48_RS04925	1	NZ_CP051429	1031508	1032224	+		DUF2884 family protein
HGI48_RS04930	HGI48_RS04930	1	NZ_CP051429	1032727	1035897	+		autotransporter domain-containing protein
HGI48_RS04935	HGI48_RS04935	1	NZ_CP051429	1035969	1037009	-		NADP(H)-dependent aldo-keto reductase
HGI48_RS04940	HGI48_RS04940	1	NZ_CP051429	1037224	1037442	-		YgdI/YgdR family lipoprotein
HGI48_RS04945	HGI48_RS04945	1	NZ_CP051429	1037596	1038312	-		TerC family protein
HGI48_RS04950	HGI48_RS04950	1	NZ_CP051429	1038411	1039097	-		DNA mismatch repair endonuclease MutH
HGI48_RS04955	HGI48_RS04955	1	NZ_CP051429	1039869	1040396	+		RNA pyrophosphohydrolase
HGI48_RS04960	HGI48_RS04960	1	NZ_CP051429	1040411	1042657	+		phosphoenolpyruvate--protein phosphotransferase
HGI48_RS04965	HGI48_RS04965	1	NZ_CP051429	1042851	1043714	+		prolipoprotein diacylglyceryl transferase
HGI48_RS04970	HGI48_RS04970	1	NZ_CP051429	1043744	1044538	+		thymidylate synthase
HGI48_RS04975	HGI48_RS04975	1	NZ_CP051429	1044781	1045272	+		prepilin peptidase-dependent protein
HGI48_RS04980	HGI48_RS04980	1	NZ_CP051429	1045266	1045859	+		prepilin peptidase-dependent protein
HGI48_RS04985	HGI48_RS04985	1	NZ_CP051429	1045849	1046295	+		YgdB family protein
HGI48_RS04990	HGI48_RS04990	1	NZ_CP051429	1046261	1046665	+		potassium:proton antiporter
HGI48_RS04995	HGI48_RS04995	1	NZ_CP051429	1046705	1049602	+		pitrilysin
HGI48_RS05000	HGI48_RS05000	1	NZ_CP051429	1049794	1051137	-		amino-acid N-acetyltransferase
HGI48_RS05005	HGI48_RS05005	1	NZ_CP051429	1051344	1052582	+		N-acetylmuramoyl-L-alanine amidase
HGI48_RS05010	HGI48_RS05010	5	NZ_CP051429	1052664	1052740	-		tRNA-Met
HGI48_RS05015	HGI48_RS05015	5	NZ_CP051429	1052779	1052855	-		tRNA-Met
HGI48_RS05020	HGI48_RS05020	1	NZ_CP051429	1053066	1054220	+		murein transglycosylase A
HGI48_RS05025	HGI48_RS05025	1	NZ_CP051429	1054284	1055297	-		D-2-hydroxyacid dehydrogenase family protein
HGI48_RS05030	HGI48_RS05030	1	NZ_CP051429	1055320	1055766	-		GNAT family N-acetyltransferase
HGI48_RS05035	HGI48_RS05035	1	NZ_CP051429	1055974	1056807	+		tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA
HGI48_RS05040	HGI48_RS05040	1	NZ_CP051429	1056795	1057238	-		cysteine desulfurase sulfur acceptor subunit CsdE
HGI48_RS05045	HGI48_RS05045	1	NZ_CP051429	1057242	1058447	-		cysteine desulfurase CsdA
HGI48_RS05050	HGI48_RS05050	1	NZ_CP051429	1058933	1059859	+		transcriptional regulator GcvA
HGI48_RS05055	HGI48_RS05055	1	NZ_CP051429	1060010	1060396	+		DUF423 domain-containing protein
HGI48_RS05060	HGI48_RS05060	1	NZ_CP051429	1060398	1061498	+		23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM
HGI48_RS05065	HGI48_RS05065	1	NZ_CP051429	1061556	1062317	-		flap endonuclease Xni
HGI48_RS05070	HGI48_RS05070	1	NZ_CP051429	1062371	1063735	-		LOG family protein
HGI48_RS05075	HGI48_RS05075	1	NZ_CP051429	1063996	1064544	+		SecY-interacting protein
HGI48_RS05080	HGI48_RS05080	1	NZ_CP051429	1065265	1065585	+		YqcC family protein
HGI48_RS05085	HGI48_RS05085	1	NZ_CP051429	1065588	1066373	+		tRNA pseudouridine(65) synthase TruC
HGI48_RS05090	HGI48_RS05090	1	NZ_CP051429	1066392	1066844	+		flavodoxin
HGI48_RS05095	HGI48_RS05095	1	NZ_CP051429	1067017	1067403	-		DUF3461 family protein
HGI48_RS05100	HGI48_RS05100	1	NZ_CP051429	1067547	1068371	-		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
HGI48_RS05105	HGI48_RS05105	1	NZ_CP051429	1068437	1071118	-		bifunctional uridylyltransferase/uridylyl-removing protein GlnD
HGI48_RS05110	HGI48_RS05110	1	NZ_CP051429	1071171	1071965	-		type I methionyl aminopeptidase
HGI48_RS05115	HGI48_RS05115	1	NZ_CP051429	1072335	1073060	+		30S ribosomal protein S2
HGI48_RS05120	HGI48_RS05120	1	NZ_CP051429	1073186	1074043	+		elongation factor Ts
HGI48_RS05125	HGI48_RS05125	1	NZ_CP051429	1074251	1074982	+		UMP kinase
HGI48_RS05130	HGI48_RS05130	1	NZ_CP051429	1075125	1075682	+		ribosome recycling factor
HGI48_RS05135	HGI48_RS05135	1	NZ_CP051429	1075896	1077089	+		1-deoxy-D-xylulose-5-phosphate reductoisomerase
HGI48_RS05140	HGI48_RS05140	1	NZ_CP051429	1077273	1078034	+		(2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase
HGI48_RS05145	HGI48_RS05145	1	NZ_CP051429	1078044	1078901	+		phosphatidate cytidylyltransferase
HGI48_RS05150	HGI48_RS05150	1	NZ_CP051429	1078923	1080278	+		sigma E protease regulator RseP
HGI48_RS05155	HGI48_RS05155	1	NZ_CP051429	1080313	1082730	+		outer membrane protein assembly factor BamA
HGI48_RS05160	HGI48_RS05160	1	NZ_CP051429	1082870	1083367	+		molecular chaperone Skp
HGI48_RS05165	HGI48_RS05165	1	NZ_CP051429	1083371	1084393	+		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
HGI48_RS05170	HGI48_RS05170	1	NZ_CP051429	1084542	1084997	+		3-hydroxyacyl-ACP dehydratase FabZ
HGI48_RS05175	HGI48_RS05175	1	NZ_CP051429	1085001	1085789	+		acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase
HGI48_RS05180	HGI48_RS05180	1	NZ_CP051429	1085793	1086941	+		lipid-A-disaccharide synthase
HGI48_RS05185	HGI48_RS05185	1	NZ_CP051429	1086938	1087534	+		ribonuclease HII
HGI48_RS05190	HGI48_RS05190	1	NZ_CP051429	1087610	1091092	+		DNA polymerase III subunit alpha
HGI48_RS05195	HGI48_RS05195	1	NZ_CP051429	1091105	1092064	+		acetyl-CoA carboxylase carboxyl transferase subunit alpha
HGI48_RS05200	HGI48_RS05200	1	NZ_CP051429	1092269	1092658	+		VOC family protein
HGI48_RS05205	HGI48_RS05205	1	NZ_CP051429	1092648	1093976	+		tRNA lysidine(34) synthetase TilS
HGI48_RS05210	HGI48_RS05210	1	NZ_CP051429	1094022	1094282	-		Rho-binding antiterminator
HGI48_RS05215	HGI48_RS05215	1	NZ_CP051429	1094269	1094469	-		YaeP family protein
HGI48_RS05220	HGI48_RS05220	1	NZ_CP051429	1094709	1095257	+		YaeQ family protein
HGI48_RS05225	HGI48_RS05225	1	NZ_CP051429	1095304	1095912	+		copper resistance protein NlpE N-terminal domain-containing protein
HGI48_RS05230	HGI48_RS05230	1	NZ_CP051429	1095997	1098555	-		DNA mismatch repair protein MutS
HGI48_RS05235	HGI48_RS05235	1	NZ_CP051429	1098807	1100093	+		tyrosine-type recombinase/integrase
HGI48_RS05240	HGI48_RS05240	1	NZ_CP051429	1100286	1101005	+		hypothetical protein
HGI48_RS05245	HGI48_RS05245	7	NZ_CP051429	1101575	1102596	-		IS3 family transposase
HGI48_RS05250	HGI48_RS05250	7	NZ_CP051429	1102662	1103812	+		IS3 family transposase
HGI48_RS05255	HGI48_RS05255	7	NZ_CP051429	1103843	1103974	-		IS3 family transposase
HGI48_RS05260	HGI48_RS05260	7	NZ_CP051429	1104041	1104271	+		transposase
HGI48_RS05265	HGI48_RS05265	1	NZ_CP051429	1104376	1106091	-		ATP-binding protein
HGI48_RS05270	HGI48_RS05270	1	NZ_CP051429	1106091	1107275	-		hypothetical protein
HGI48_RS05275	HGI48_RS05275	7	NZ_CP051429	1107874	1108243	-		transposase
HGI48_RS05280	HGI48_RS05280	1	NZ_CP051429	1108347	1109120	+		type IV toxin-antitoxin system AbiEi family antitoxin
HGI48_RS05285	HGI48_RS05285	1	NZ_CP051429	1109113	1110030	+		nucleotidyl transferase AbiEii/AbiGii toxin family protein
HGI48_RS05290	HGI48_RS05290	1	NZ_CP051429	1110572	1111207	-		NAD(P)H-binding protein
HGI48_RS05295	HGI48_RS05295	1	NZ_CP051429	1111374	1111763	-		DoxX family protein
HGI48_RS05300	HGI48_RS05300	1	NZ_CP051429	1111919	1112293	+		helix-turn-helix transcriptional regulator
HGI48_RS05305	HGI48_RS05305	1	NZ_CP051429	1112456	1113196	-		SDR family oxidoreductase
HGI48_RS05310	HGI48_RS05310	1	NZ_CP051429	1113281	1113985	+		TetR/AcrR family transcriptional regulator
