locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
HER17_RS07530	HER17_RS07530	1	NZ_CP051652	1672132	1672746	+		TetR/AcrR family transcriptional regulator
HER17_RS07535	HER17_RS07535	1	NZ_CP051652	1672839	1673948	+		efflux RND transporter periplasmic adaptor subunit
HER17_RS07540	HER17_RS07540	1	NZ_CP051652	1673945	1677034	+		efflux RND transporter permease subunit
HER17_RS07545	HER17_RS07545	1	NZ_CP051652	1677146	1678393	+		multidrug effflux MFS transporter
HER17_RS07550	HER17_RS07550	1	NZ_CP051652	1678464	1679492	-		prolyl oligopeptidase family serine peptidase
HER17_RS07555	HER17_RS07555	1	NZ_CP051652	1680290	1681144	+		hypothetical protein
HER17_RS07560	HER17_RS07560	1	NZ_CP051652	1681267	1681425	+		AlpA family phage regulatory protein
HER17_RS07565	HER17_RS07565	1	NZ_CP051652	1681708	1682913	+		site-specific integrase
HER17_RS07570	HER17_RS07570	1	NZ_CP051652	1682915	1684225	+		site-specific integrase
HER17_RS07575	HER17_RS07575	1	NZ_CP051652	1684225	1685853	+		DNA-binding protein
HER17_RS07580	HER17_RS07580	1	NZ_CP051652	1685857	1686255	+		hypothetical protein
HER17_RS07585	HER17_RS07585	1	NZ_CP051652	1686360	1686770	+		hypothetical protein
HER17_RS07590	HER17_RS07590	1	NZ_CP051652	1686968	1687765	-		hypothetical protein
HER17_RS07595	HER17_RS07595	1	NZ_CP051652	1688266	1688589	-		hypothetical protein
HER17_RS07600	HER17_RS07600	1	NZ_CP051652	1688619	1688993	-		hypothetical protein
HER17_RS07605	HER17_RS07605	1	NZ_CP051652	1689030	1689833	-		hypothetical protein
HER17_RS07610	HER17_RS07610	1	NZ_CP051652	1690152	1691531	-		relaxase/mobilization nuclease domain-containing protein
HER17_RS07615	HER17_RS07615	1	NZ_CP051652	1691500	1691877	-		hypothetical protein
HER17_RS07620	HER17_RS07620	1	NZ_CP051652	1693117	1694949	-		DUF3732 domain-containing protein
HER17_RS07625	HER17_RS07625	1	NZ_CP051652	1694949	1695395	-		hypothetical protein
HER17_RS07630	HER17_RS07630	1	NZ_CP051652	1695392	1696594	-		hypothetical protein
HER17_RS07635	HER17_RS07635	1	NZ_CP051652	1697322	1697516	+		hypothetical protein
HER17_RS07640	HER17_RS07640	7	NZ_CP051652	1697584	1698036	+		hypothetical protein
HER17_RS07645	HER17_RS07645	1	NZ_CP051652	1698164	1699459	-		hypothetical protein
HER17_RS07650	HER17_RS07650	1	NZ_CP051652	1699938	1700423	+		Hcp family type VI secretion system effector
HER17_RS07655	HER17_RS07655	1	NZ_CP051652	1700580	1703069	-		DEAD/DEAH box helicase family protein
HER17_RS07660	HER17_RS07660	1	NZ_CP051652	1703535	1704176	-		hypothetical protein
HER17_RS07665	HER17_RS07665	1	NZ_CP051652	1704425	1705699	-		integrase arm-type DNA-binding domain-containing protein
HER17_RS07670	HER17_RS07670	5	NZ_CP051652	1705878	1705953	-		tRNA-Asn
HER17_RS07675	HER17_RS07675	1	NZ_CP051652	1706063	1706215	-		hypothetical protein
HER17_RS07680	HER17_RS07680	7	NZ_CP051652	1706333	1706602	+		LysR family transcriptional regulator
HER17_RS07685	HER17_RS07685	1	NZ_CP051652	1706994	1707260	+		anti-adapter protein IraP
HER17_RS07690	HER17_RS07690	1	NZ_CP051652	1707431	1708843	-		D-serine/D-alanine/glycine transporter
HER17_RS07695	HER17_RS07695	5	NZ_CP051652	1709180	1709255	+		tRNA-Lys
HER17_RS07700	HER17_RS07700	1	NZ_CP051652	1709722	1710009	+		hypothetical protein
HER17_RS07705	HER17_RS07705	1	NZ_CP051652	1710103	1710327	-		DUF2594 family protein
HER17_RS07710	HER17_RS07710	1	NZ_CP051652	1710971	1711627	+		UvrY/SirA/GacA family response regulator transcription factor
HER17_RS07715	HER17_RS07715	1	NZ_CP051652	1711620	1713452	+		excinuclease ABC subunit UvrC
HER17_RS07720	HER17_RS07720	1	NZ_CP051652	1713511	1714059	+		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
HER17_RS07725	HER17_RS07725	5	NZ_CP051652	1714199	1714274	+		tRNA-Gly
HER17_RS07730	HER17_RS07730	5	NZ_CP051652	1714326	1714399	+		tRNA-Cys
HER17_RS07735	HER17_RS07735	5	NZ_CP051652	1714408	1714494	+		tRNA-Leu
HER17_RS07740	HER17_RS07740	1	NZ_CP051652	1714706	1714924	-		DNA-binding transcriptional regulator
HER17_RS07745	HER17_RS07745	1	NZ_CP051652	1715011	1716168	-		phage late control D family protein
HER17_RS07750	HER17_RS07750	1	NZ_CP051652	1716165	1716650	-		phage tail protein
HER17_RS07755	HER17_RS07755	1	NZ_CP051652	1716647	1719529	-		phage tail tape measure protein
HER17_RS07760	HER17_RS07760	1	NZ_CP051652	1719522	1719644	-		GpE family phage tail protein
HER17_RS07765	HER17_RS07765	1	NZ_CP051652	1719659	1719955	-		phage tail assembly protein
HER17_RS07770	HER17_RS07770	1	NZ_CP051652	1720031	1720552	-		phage major tail tube protein
HER17_RS07775	HER17_RS07775	1	NZ_CP051652	1720567	1721736	-		phage tail sheath subtilisin-like domain-containing protein
HER17_RS07780	HER17_RS07780	1	NZ_CP051652	1721992	1722636	-		tail fiber assembly protein
HER17_RS07785	HER17_RS07785	1	NZ_CP051652	1722636	1723442	-		tail fiber protein
HER17_RS07790	HER17_RS07790	7	NZ_CP051652	1723872	1724489	-		phage tail protein
HER17_RS07795	HER17_RS07795	1	NZ_CP051652	1724486	1725097	-		phage tail protein I
HER17_RS07800	HER17_RS07800	1	NZ_CP051652	1725090	1725998	-		baseplate assembly protein
HER17_RS07805	HER17_RS07805	1	NZ_CP051652	1726002	1726346	-		GPW/gp25 family protein
HER17_RS07810	HER17_RS07810	1	NZ_CP051652	1726343	1726984	-		phage baseplate assembly protein V
HER17_RS07815	HER17_RS07815	1	NZ_CP051652	1727078	1728133	+		hypothetical protein
HER17_RS07820	HER17_RS07820	1	NZ_CP051652	1728178	1728819	-		ORF6N domain-containing protein
HER17_RS07825	HER17_RS07825	1	NZ_CP051652	1729078	1729536	-		phage virion morphogenesis protein
HER17_RS07830	HER17_RS07830	1	NZ_CP051652	1729529	1729984	-		phage tail protein
HER17_RS07835	HER17_RS07835	1	NZ_CP051652	1730074	1730517	-		LysB family phage lysis regulatory protein
HER17_RS07840	HER17_RS07840	1	NZ_CP051652	1730514	1731023	-		glycoside hydrolase family protein
HER17_RS07845	HER17_RS07845	1	NZ_CP051652	1731007	1731225	-		hypothetical protein
HER17_RS07850	HER17_RS07850	1	NZ_CP051652	1731216	1731419	-		tail protein X
HER17_RS07855	HER17_RS07855	1	NZ_CP051652	1731419	1731922	-		head completion/stabilization protein
HER17_RS07860	HER17_RS07860	1	NZ_CP051652	1732014	1732673	-		terminase endonuclease subunit
HER17_RS07865	HER17_RS07865	1	NZ_CP051652	1732677	1733804	-		phage major capsid protein, P2 family
HER17_RS07870	HER17_RS07870	1	NZ_CP051652	1733854	1734708	-		GPO family capsid scaffolding protein
HER17_RS07875	HER17_RS07875	1	NZ_CP051652	1734848	1736617	+		terminase ATPase subunit family protein
HER17_RS07880	HER17_RS07880	1	NZ_CP051652	1736614	1737624	+		phage portal protein
HER17_RS07885	HER17_RS07885	1	NZ_CP051652	1737677	1738390	-		serine/threonine-protein phosphatase
HER17_RS07890	HER17_RS07890	1	NZ_CP051652	1738381	1739712	-		serine/threonine protein kinase
HER17_RS07895	HER17_RS07895	1	NZ_CP051652	1739961	1740149	-		hypothetical protein
HER17_RS07900	HER17_RS07900	1	NZ_CP051652	1740296	1742596	-		replication endonuclease
HER17_RS07905	HER17_RS07905	1	NZ_CP051652	1742784	1743008	-		TraR/DksA family transcriptional regulator
HER17_RS07910	HER17_RS07910	1	NZ_CP051652	1743008	1743316	-		DUF5405 family protein
HER17_RS07915	HER17_RS07915	1	NZ_CP051652	1743316	1743558	-		DUF2732 family protein
HER17_RS07920	HER17_RS07920	1	NZ_CP051652	1743627	1744127	-		replication protein B
HER17_RS07925	HER17_RS07925	1	NZ_CP051652	1744124	1744357	-		DUF2724 domain-containing protein
HER17_RS07930	HER17_RS07930	1	NZ_CP051652	1744493	1744681	+		hypothetical protein
HER17_RS07935	HER17_RS07935	1	NZ_CP051652	1744678	1745271	-		hypothetical protein
HER17_RS07940	HER17_RS07940	1	NZ_CP051652	1745288	1745797	-		phage regulatory CII family protein
HER17_RS07945	HER17_RS07945	1	NZ_CP051652	1745843	1746055	-		hypothetical protein
HER17_RS07950	HER17_RS07950	1	NZ_CP051652	1746173	1746754	+		phage repressor protein CI
HER17_RS07955	HER17_RS07955	1	NZ_CP051652	1746794	1747393	+		hypothetical protein
HER17_RS07960	HER17_RS07960	1	NZ_CP051652	1747395	1748471	+		DUF262 domain-containing protein
HER17_RS07965	HER17_RS07965	1	NZ_CP051652	1748569	1749579	+		tyrosine-type recombinase/integrase
HER17_RS07970	HER17_RS07970	1	NZ_CP051652	1749582	1750148	+		hypothetical protein
HER17_RS07975	HER17_RS07975	1	NZ_CP051652	1750684	1751955	+		integrase arm-type DNA-binding domain-containing protein
HER17_RS07980	HER17_RS07980	1	NZ_CP051652	1752243	1753712	-		serine/threonine protein kinase
HER17_RS07985	HER17_RS07985	1	NZ_CP051652	1753709	1754122	-		hypothetical protein
HER17_RS07990	HER17_RS07990	1	NZ_CP051652	1754259	1755944	-		ATP-binding protein
HER17_RS07995	HER17_RS07995	1	NZ_CP051652	1755934	1757091	-		hypothetical protein
HER17_RS08000	HER17_RS08000	1	NZ_CP051652	1757094	1757942	-		hypothetical protein
HER17_RS08005	HER17_RS08005	1	NZ_CP051652	1757953	1762239	-		hypothetical protein
HER17_RS08010	HER17_RS08010	1	NZ_CP051652	1762236	1763522	-		hypothetical protein
HER17_RS08015	HER17_RS08015	1	NZ_CP051652	1763540	1765108	-		restriction endonuclease subunit S
HER17_RS08020	HER17_RS08020	1	NZ_CP051652	1765112	1767265	-		N-6 DNA methylase
HER17_RS08025	HER17_RS08025	1	NZ_CP051652	1767316	1767702	-		hypothetical protein
HER17_RS08030	HER17_RS08030	1	NZ_CP051652	1768067	1768612	-		transcriptional regulator
HER17_RS08035	HER17_RS08035	1	NZ_CP051652	1768664	1770118	-		flagellin
HER17_RS08040	HER17_RS08040	1	NZ_CP051652	1771052	1771315	+		hypothetical protein
HER17_RS08045	HER17_RS08045	1	NZ_CP051652	1771406	1772329	+		LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferase
HER17_RS08050	HER17_RS08050	1	NZ_CP051652	1772596	1781229	+		glycosyl transferase
HER17_RS08055	HER17_RS08055	1	NZ_CP051652	1781422	1781640	-		KTSC domain-containing protein
HER17_RS08060	HER17_RS08060	1	NZ_CP051652	1781916	1783328	-		diguanylate cyclase
HER17_RS08065	HER17_RS08065	1	NZ_CP051652	1783534	1783737	+		protein DsrB
HER17_RS08070	HER17_RS08070	1	NZ_CP051652	1783805	1785514	-		methyl-accepting chemotaxis protein
HER17_RS08075	HER17_RS08075	1	NZ_CP051652	1785824	1786756	+		EamA family transporter
HER17_RS08080	HER17_RS08080	1	NZ_CP051652	1787576	1787926	+		flagellar transcriptional regulator FlhD
HER17_RS08085	HER17_RS08085	1	NZ_CP051652	1787930	1788508	+		flagellar transcriptional regulator FlhC
HER17_RS08090	HER17_RS08090	1	NZ_CP051652	1788643	1789530	+		flagellar motor stator protein MotA
HER17_RS08095	HER17_RS08095	1	NZ_CP051652	1789527	1790582	+		flagellar motor protein MotB
HER17_RS08100	HER17_RS08100	1	NZ_CP051652	1790622	1792625	+		chemotaxis protein CheA
HER17_RS08105	HER17_RS08105	1	NZ_CP051652	1792657	1793154	+		chemotaxis protein CheW
HER17_RS08110	HER17_RS08110	1	NZ_CP051652	1793290	1794975	+		Tar ligand binding domain-containing protein
HER17_RS08115	HER17_RS08115	1	NZ_CP051652	1795489	1796361	+		protein-glutamate O-methyltransferase CheR
HER17_RS08120	HER17_RS08120	1	NZ_CP051652	1796361	1797413	+		chemotaxis response regulator protein-glutamate methylesterase
HER17_RS08125	HER17_RS08125	1	NZ_CP051652	1797452	1797841	+		chemotaxis response regulator CheY
HER17_RS08130	HER17_RS08130	1	NZ_CP051652	1797851	1798495	+		protein phosphatase CheZ
HER17_RS08135	HER17_RS08135	1	NZ_CP051652	1798740	1799891	+		flagellar type III secretion system protein FlhB
HER17_RS08140	HER17_RS08140	1	NZ_CP051652	1799884	1801968	+		flagellar biosynthesis protein FlhA
HER17_RS08145	HER17_RS08145	1	NZ_CP051652	1801977	1802384	+		flagellar protein FlhE
HER17_RS08150	HER17_RS08150	1	NZ_CP051652	1802440	1802877	-		flagellar export chaperone FlgN
HER17_RS08155	HER17_RS08155	1	NZ_CP051652	1802883	1803179	-		anti-sigma-28 factor FlgM
HER17_RS08160	HER17_RS08160	1	NZ_CP051652	1803321	1803989	-		flagellar basal body P-ring formation protein FlgA
HER17_RS08165	HER17_RS08165	1	NZ_CP051652	1804155	1804571	+		flagellar basal body rod protein FlgB
HER17_RS08170	HER17_RS08170	1	NZ_CP051652	1804600	1805004	+		flagellar basal body rod protein FlgC
HER17_RS08175	HER17_RS08175	1	NZ_CP051652	1805020	1805694	+		flagellar hook assembly protein FlgD
HER17_RS08180	HER17_RS08180	1	NZ_CP051652	1805769	1806971	+		flagellar hook protein FlgE
HER17_RS08185	HER17_RS08185	1	NZ_CP051652	1806993	1807748	+		flagellar basal body rod protein FlgF
HER17_RS08190	HER17_RS08190	1	NZ_CP051652	1807776	1808558	+		flagellar basal-body rod protein FlgG
HER17_RS08195	HER17_RS08195	1	NZ_CP051652	1808739	1809452	+		flagellar basal body L-ring protein FlgH
HER17_RS08200	HER17_RS08200	1	NZ_CP051652	1809469	1810578	+		flagellar basal body P-ring protein FlgI
HER17_RS08205	HER17_RS08205	1	NZ_CP051652	1810578	1811540	+		flagellar assembly peptidoglycan hydrolase FlgJ
HER17_RS08210	HER17_RS08210	1	NZ_CP051652	1811667	1813361	+		flagellar hook-associated protein FlgK
HER17_RS08215	HER17_RS08215	1	NZ_CP051652	1813393	1814346	+		flagellar hook-associated protein FlgL
HER17_RS08220	HER17_RS08220	1	NZ_CP051652	1814715	1815500	-		flagellar type III secretion system protein FliR
HER17_RS08225	HER17_RS08225	1	NZ_CP051652	1815503	1815772	-		flagellar biosynthesis protein FliQ
HER17_RS08230	HER17_RS08230	1	NZ_CP051652	1815793	1816488	-		flagellar type III secretion system pore protein FliP
HER17_RS08235	HER17_RS08235	1	NZ_CP051652	1816566	1816988	-		flagellar biosynthetic protein FliO
HER17_RS08240	HER17_RS08240	1	NZ_CP051652	1816988	1817401	-		flagellar motor switch protein FliN
HER17_RS08245	HER17_RS08245	1	NZ_CP051652	1817394	1818407	-		flagellar motor switch protein FliM
HER17_RS08250	HER17_RS08250	1	NZ_CP051652	1818413	1818892	-		flagellar basal body-associated protein FliL
HER17_RS08255	HER17_RS08255	1	NZ_CP051652	1819048	1820343	-		flagellar hook-length control protein FliK
HER17_RS08260	HER17_RS08260	1	NZ_CP051652	1820340	1820786	-		flagella biosynthesis chaperone FliJ
HER17_RS08265	HER17_RS08265	1	NZ_CP051652	1820795	1822165	-		flagellum-specific ATP synthase FliI
HER17_RS08270	HER17_RS08270	1	NZ_CP051652	1822165	1822887	-		flagellar assembly protein FliH
HER17_RS08275	HER17_RS08275	1	NZ_CP051652	1822880	1823872	-		flagellar motor switch protein FliG
HER17_RS08280	HER17_RS08280	1	NZ_CP051652	1823869	1825593	-		flagellar M-ring protein FliF
HER17_RS08285	HER17_RS08285	1	NZ_CP051652	1825854	1826168	+		flagellar hook-basal body complex protein FliE
HER17_RS08290	HER17_RS08290	7	NZ_CP051652	1826384	1827495	-		IS3 family transposase
HER17_RS08295	HER17_RS08295	1	NZ_CP051652	1827658	1828038	-		flagella biosynthesis regulatory protein FliT
HER17_RS08300	HER17_RS08300	1	NZ_CP051652	1828038	1828448	-		flagellar export chaperone FliS
HER17_RS08305	HER17_RS08305	1	NZ_CP051652	1828479	1829903	-		flagellar filament capping protein FliD
HER17_RS08310	HER17_RS08310	1	NZ_CP051652	1830172	1831044	+		hypothetical protein
HER17_RS08315	HER17_RS08315	1	NZ_CP051652	1831270	1834689	+		methyltransferase regulatory domain-containing protein
HER17_RS08320	HER17_RS08320	1	NZ_CP051652	1835005	1836117	+		DegT/DnrJ/EryC1/StrS family aminotransferase
HER17_RS08325	HER17_RS08325	1	NZ_CP051652	1836237	1836938	+		WbqC family protein
HER17_RS08330	HER17_RS08330	1	NZ_CP051652	1836941	1837900	+		glycosylase
HER17_RS08335	HER17_RS08335	1	NZ_CP051652	1837900	1838868	+		hypothetical protein
HER17_RS08340	HER17_RS08340	1	NZ_CP051652	1838856	1839308	+		GNAT family N-acetyltransferase
HER17_RS08345	HER17_RS08345	1	NZ_CP051652	1839305	1840045	+		class I SAM-dependent methyltransferase
HER17_RS08350	HER17_RS08350	1	NZ_CP051652	1840114	1841532	+		hypothetical protein
HER17_RS08355	HER17_RS08355	1	NZ_CP051652	1842125	1842847	+		RNA polymerase sigma factor FliA
HER17_RS08360	HER17_RS08360	1	NZ_CP051652	1843052	1843567	+		flagella biosynthesis regulatory protein FliZ
HER17_RS08365	HER17_RS08365	1	NZ_CP051652	1844099	1844887	+		phosphate starvation-inducible protein PhoH
HER17_RS08370	HER17_RS08370	5	NZ_CP051652	1845150	1845239	-		tRNA-Ser
HER17_RS08375	HER17_RS08375	1	NZ_CP051652	1845459	1846097	-		RpiB/LacA/LacB family sugar-phosphate isomerase
HER17_RS08380	HER17_RS08380	1	NZ_CP051652	1846314	1848347	-		choline transporter
HER17_RS08385	HER17_RS08385	1	NZ_CP051652	1848701	1849288	+		transcriptional regulator BetI
HER17_RS08390	HER17_RS08390	1	NZ_CP051652	1849358	1850830	+		betaine-aldehyde dehydrogenase
HER17_RS08395	HER17_RS08395	1	NZ_CP051652	1850850	1852529	+		choline dehydrogenase
HER17_RS08400	HER17_RS08400	1	NZ_CP051652	1852689	1853342	+		tellurite resistance TerB family protein
HER17_RS08405	HER17_RS08405	1	NZ_CP051652	1853437	1853955	-		bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase
HER17_RS08410	HER17_RS08410	1	NZ_CP051652	1854047	1855816	-		Lon protease family protein
HER17_RS08415	HER17_RS08415	1	NZ_CP051652	1855994	1856452	+		macrodomain Ter protein MatP
HER17_RS08420	HER17_RS08420	1	NZ_CP051652	1856607	1857692	-		porin OmpA
HER17_RS08425	HER17_RS08425	1	NZ_CP051652	1858055	1858561	-		cell division inhibitor SulA
HER17_RS08430	HER17_RS08430	1	NZ_CP051652	1858785	1859405	+		TfoX/Sxy family DNA transformation protein
HER17_RS08435	HER17_RS08435	1	NZ_CP051652	1859421	1861556	-		TIGR01666 family membrane protein
HER17_RS08440	HER17_RS08440	1	NZ_CP051652	1861577	1862023	-		YccF domain-containing protein
HER17_RS08445	HER17_RS08445	1	NZ_CP051652	1862221	1864278	+		DNA helicase IV
HER17_RS08450	HER17_RS08450	1	NZ_CP051652	1864356	1864814	-		methylglyoxal synthase
HER17_RS08455	HER17_RS08455	1	NZ_CP051652	1864952	1865476	-		DUF2057 family protein
HER17_RS08460	HER17_RS08460	1	NZ_CP051652	1865671	1866084	+		CoA-binding protein
HER17_RS08465	HER17_RS08465	1	NZ_CP051652	1866167	1866475	-		heat shock protein HspQ
HER17_RS08470	HER17_RS08470	1	NZ_CP051652	1866701	1866979	+		acylphosphatase
HER17_RS08475	HER17_RS08475	1	NZ_CP051652	1866992	1867321	-		sulfurtransferase TusE
HER17_RS08480	HER17_RS08480	1	NZ_CP051652	1867431	1868090	-		FtsH protease modulator YccA
HER17_RS08485	HER17_RS08485	5	NZ_CP051652	1868379	1868466	+		tRNA-Ser
HER17_RS08490	HER17_RS08490	1	NZ_CP051652	1868856	1869110	-		hypothetical protein
HER17_RS08495	HER17_RS08495	1	NZ_CP051652	1869578	1870000	+		NUDIX hydrolase
HER17_RS08500	HER17_RS08500	1	NZ_CP051652	1870090	1870614	+		isochorismatase family protein
HER17_RS08505	HER17_RS08505	1	NZ_CP051652	1870619	1871074	+		GNAT family N-acetyltransferase
HER17_RS08510	HER17_RS08510	1	NZ_CP051652	1871239	1871667	+		universal stress protein
HER17_RS08515	HER17_RS08515	1	NZ_CP051652	1871722	1872228	-		DUF523 domain-containing protein
HER17_RS08520	HER17_RS08520	1	NZ_CP051652	1872312	1872497	-		GhoT/OrtT family toxin
HER17_RS08525	HER17_RS08525	1	NZ_CP051652	1872653	1872952	+		hypothetical protein
HER17_RS08530	HER17_RS08530	1	NZ_CP051652	1873111	1873392	+		hypothetical protein
HER17_RS08535	HER17_RS08535	1	NZ_CP051652	1874244	1875908	+		HAMP domain-containing protein
HER17_RS08540	HER17_RS08540	1	NZ_CP051652	1876020	1877543	-		PepSY domain-containing protein
HER17_RS08545	HER17_RS08545	1	NZ_CP051652	1877646	1878140	-		DUF2946 domain-containing protein
HER17_RS08550	HER17_RS08550	1	NZ_CP051652	1878518	1880086	+		glucan biosynthesis protein G
HER17_RS08555	HER17_RS08555	1	NZ_CP051652	1880079	1882658	+		glucans biosynthesis glucosyltransferase MdoH
HER17_RS08560	HER17_RS08560	1	NZ_CP051652	1882777	1883697	-		LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferasee
HER17_RS08565	HER17_RS08565	1	NZ_CP051652	1883958	1885052	-		NADH:flavin oxidoreductase/NADH oxidase
HER17_RS08570	HER17_RS08570	1	NZ_CP051652	1885288	1886355	+		rhodanese-related sulfurtransferase
HER17_RS08575	HER17_RS08575	1	NZ_CP051652	1886429	1887004	-		YceI family protein
HER17_RS08580	HER17_RS08580	1	NZ_CP051652	1887034	1887588	-		cytochrome b
HER17_RS08585	HER17_RS08585	1	NZ_CP051652	1888049	1888303	-		biofilm formation regulator BssS
HER17_RS08590	HER17_RS08590	1	NZ_CP051652	1888537	1888794	-		hypothetical protein
HER17_RS08595	HER17_RS08595	1	NZ_CP051652	1888883	1889122	-		DNA damage-inducible protein I
HER17_RS08600	HER17_RS08600	1	NZ_CP051652	1889229	1890272	-		dihydroorotase
HER17_RS08605	HER17_RS08605	1	NZ_CP051652	1890457	1890744	+		antibiotic biosynthesis monooxygenase
HER17_RS08610	HER17_RS08610	1	NZ_CP051652	1890806	1894141	-		ribonuclease E
HER17_RS08615	HER17_RS08615	1	NZ_CP051652	1894736	1895692	+		23S rRNA pseudouridine(955/2504/2580) synthase RluC
HER17_RS08620	HER17_RS08620	1	NZ_CP051652	1895770	1896354	-		septum formation inhibitor Maf
HER17_RS08625	HER17_RS08625	1	NZ_CP051652	1896495	1897016	+		23S rRNA accumulation protein YceD
HER17_RS08630	HER17_RS08630	1	NZ_CP051652	1897033	1897203	+		50S ribosomal protein L32
HER17_RS08635	HER17_RS08635	1	NZ_CP051652	1897233	1898279	+		phosphate acyltransferase PlsX
